AuthorID,Author,Date,Content,Attachments,Reactions
"393854278764068875","curiouskiwi#1671","11-Oct-18 06:43 AM","@Rebel-T let me ask the team and find the new location (and get the course page updated)","",""
"385203052014993419","Rebel-T#1046","11-Oct-18 06:44 AM","Thanks 👍 @curiouskiwi","",""
"393854278764068875","curiouskiwi#1671","11-Oct-18 06:53 AM","@Rebel-T we'll get the links fixed tomorrow, but here's the first one: https://cs50.harvard.edu/technology/2018/fall/notes/hardware/hardware/","",""
"385203052014993419","Rebel-T#1046","11-Oct-18 04:35 PM","Thanks a plenty 
But do you have the one for the Internet section?","",""
"393854278764068875","curiouskiwi#1671","11-Oct-18 10:48 PM","https://cs50.harvard.edu/technology/2018/fall/notes/internet/internet/","",""
"487406811633156096","Señor_Papi#4572","09-Nov-18 05:04 PM","Hey everyone","",""
"487406811633156096","Señor_Papi#4572","09-Nov-18 05:05 PM","Was wondering where can i download the .c files used in each lectures as examples?","",""
"487406811633156096","Señor_Papi#4572","09-Nov-18 05:12 PM","Nevermind found it","",""
"487406811633156096","Señor_Papi#4572","09-Nov-18 05:12 PM","😅","",""
"399021249667399722","harbar20#9389","22-Nov-18 10:43 PM","lol","",""
"399021249667399722","harbar20#9389","24-Nov-18 06:13 PM","i feel like Zamyla's walkthrough of `sort` is really weird","",""
"399021249667399722","harbar20#9389","24-Nov-18 07:21 PM","can somebody help me understand the `sort` thing?","",""
"399021249667399722","harbar20#9389","24-Nov-18 07:21 PM","i dont understand at all how she explained it","",""
"399021249667399722","harbar20#9389","24-Nov-18 07:21 PM","i know that u count the number of times a number has appeared in an array","",""
"399021249667399722","harbar20#9389","24-Nov-18 07:21 PM","but that's all i understood","",""
"399021249667399722","harbar20#9389","24-Nov-18 09:13 PM","@curiouskiwi ?","",""
"399021249667399722","harbar20#9389","24-Nov-18 09:31 PM","im doing Find More btw'","",""
"393854278764068875","curiouskiwi#1671","24-Nov-18 11:51 PM","so you have a counting array that holds the number of times each value in your original array appeared.  So let's say your counting array looks like this: ```{1,0,1,4,2}
 0,1,2,3,4   values``` which means you have 8 values in your original values array.  You now need to loop over the counting array and replace those 8 values in the original array with the values in sorted order.  So, value[0] would be 0, value[1] would be 2, value[2] would be 3, value[3] would be 3, value[4] would be 3, value[5] would be 3, value[6] would be 4, value[7] would be 4.  And the loop ends, since you replaced all 8 values in the array.","",""
"393854278764068875","curiouskiwi#1671","24-Nov-18 11:51 PM","ie, you have 1 zero, 1 two, 4 threes, and 2 fours.  ```{0,2,3,3,3,3,4,4}```","",""
"399021249667399722","harbar20#9389","25-Nov-18 04:33 AM","@curiouskiwi is it possible to mutate an array after initializing it?","",""
"393854278764068875","curiouskiwi#1671","25-Nov-18 04:33 AM","sure","",""
"399021249667399722","harbar20#9389","25-Nov-18 04:34 AM","ij","",""
"399021249667399722","harbar20#9389","25-Nov-18 04:34 AM","ok","",""
"399021249667399722","harbar20#9389","25-Nov-18 04:36 AM","also @curiouskiwi how long should the counting array be?","",""
"393854278764068875","curiouskiwi#1671","25-Nov-18 04:36 AM","as Zamyla said, it has to hold all the possible values","",""
"399021249667399722","harbar20#9389","25-Nov-18 05:28 AM","ok thx","",""
"399021249667399722","harbar20#9389","10-Dec-18 05:54 AM","@curiouskiwi i have a question about the counting array. given `[3, 1, 4, 2, 3]`, should the counting array be `[0, 1, ,1, 2, 1]` (to account for 0's) or should it be `[1, 1, 2, 1]`?","",""
"393854278764068875","curiouskiwi#1671","10-Dec-18 06:02 AM","you have to account for 0s","",""
"399021249667399722","harbar20#9389","10-Dec-18 06:11 AM","ok thx","",""
"399021249667399722","harbar20#9389","12-Dec-18 03:40 AM","@curiouskiwi what does this error mean?
```
~/workspace/unit3/find/ $ make find
clang -ggdb3 -O0 -std=c11 -Wall -Werror -o find find.c helpers.c -lcs50 -lm
/tmp/helpers-4225bc.o: In function `main':
/home/ubuntu/workspace/unit3/find/helpers.c:129: multiple definition of `main'
/tmp/find-d007f2.o:/home/ubuntu/workspace/unit3/find/find.c:13: first defined here
clang: error: linker command failed with exit code 1 (use -v to see invocation)
make: *** [find] Error 1
```","",""
"393854278764068875","curiouskiwi#1671","12-Dec-18 04:38 AM","it means you must have added a `main` function to helpers.c?","",""
"399021249667399722","harbar20#9389","12-Dec-18 03:06 PM","oh","",""
"399021249667399722","harbar20#9389","12-Dec-18 03:06 PM","ok thx","",""
"399021249667399722","harbar20#9389","13-Dec-18 04:09 AM","@curiouskiwi i'm facing a problem, and i have NO idea how to fix it at all. so my function works fine, but it's not outputting correctly:
```c
    //making the original array equal the sorted array
    values = newArray;

    for (int i = 0; i < n; i++) {
        printf(""Values[%d] in function: %d\n"", i, values[i]);
    }

    //done!
}

int cool[3] = {3, 2, 1};

int main(void) {
    printf(""\n"");
    for (int i = 0; i < 3; i++) {
        printf(""Before values[%d]: %d\n"", i, cool[i]);
    }

    sort(cool, 3);
    printf(""\n"");

    for (int i = 0; i < 3; i++) {
        printf(""After values[%d]: %d\n"", i, cool[i]);
    }
}
```
that's just my printing code for me to see if `sort` works, and for some reason, it's outputting this:
```
Before values[0]: 3
Before values[1]: 2
Before values[2]: 1
Values[0] in function: 1
Values[1] in function: 2
Values[2] in function: 3

After values[0]: 3
After values[1]: 2
After values[2]: 1
```
can you help?","",""
"399021249667399722","harbar20#9389","13-Dec-18 04:10 AM","so what's happening here is that the middle print statements are printing from inside the `sort` function, so i KNOW that it works","",""
"399021249667399722","harbar20#9389","13-Dec-18 04:11 AM","but i have no idea how to make it the same outside of the function too","",""
"393854278764068875","curiouskiwi#1671","13-Dec-18 06:03 AM","is `newArray` still in scope after the function ends?  are you actually changing the `cool` array, or a copy of it?","",""
"399021249667399722","harbar20#9389","14-Dec-18 04:20 AM","@curiouskiwi nvm, i got it. thx for the help tho!","",""
"342072140457312256","LagSpike776#6077","01-Feb-19 10:19 PM","hello fellow kids","",""
"342072140457312256","LagSpike776#6077","01-Feb-19 10:21 PM","so I'm pretty sure my code for the sort part is kinda scuffed","",""
"342072140457312256","LagSpike776#6077","01-Feb-19 10:21 PM","I'm running ```C
void sort(int values[], int n) {
    int interimValue;
    for (int j = 0; j < n-1; j++) {
        if (values[j] > values[j+1]) {
            interimValue = values[j+1];
            values[j+1] = values[j];
            values[j] = interimValue;
        }
        else {
            interimValue = (int) values[j];
            values[j] = values[j+1];
            values[j+1] = interimValue;
        }
    }
    return;
}```","",""
"342072140457312256","LagSpike776#6077","01-Feb-19 10:21 PM","so I'm not sure whether I should be casting my stuff","",""
"342072140457312256","LagSpike776#6077","01-Feb-19 10:22 PM","like making ```values[j+1]``` into ```(int) values[j+1]```","",""
"342072140457312256","LagSpike776#6077","02-Feb-19 12:00 AM","would you mind helping?","",""
"342072140457312256","LagSpike776#6077","02-Feb-19 12:03 AM","I know that the problem is within sort","",""
"342072140457312256","LagSpike776#6077","02-Feb-19 12:04 AM","because when I commented it out in find, everything worked!","",""
"342072140457312256","LagSpike776#6077","03-Feb-19 12:29 AM","@staff umm ok some weird stuff is going on with my problem bc my ""generate.c"" file is literally the same as my ""find.c"" file. I decided to redownload and re-unzip the file that we were provided, but for some reason, it just doesn't work. I can get the file, but I can't unzip it","",""
"393854278764068875","curiouskiwi#1671","03-Feb-19 12:30 AM","the unzip might not work if you already have files with the same name.  Move everything to a new folder and then try again","",""
"342072140457312256","LagSpike776#6077","03-Feb-19 12:31 AM","yeah I tried it thanks for the help my code now works!","",""
"178543252637483009","JZ#7525","17-Mar-19 04:10 AM","ugh I'm having a large problem","",""
"178543252637483009","JZ#7525","17-Mar-19 04:10 AM","I can't get ONE of the checks to work","",""
"178543252637483009","JZ#7525","17-Mar-19 04:11 AM","https://pastebin.com/K8zqEKUu","",""
"178543252637483009","JZ#7525","17-Mar-19 04:14 AM","Here is my check50:","",""
"178543252637483009","JZ#7525","17-Mar-19 04:14 AM","","https://cdn.discordapp.com/attachments/395684767686983690/556661708962398248/unknown.png",""
"178543252637483009","JZ#7525","17-Mar-19 04:15 AM","I've done some tinkering and I'm unsure how to get around the 
{25, 26, 27, 29} set","",""
"178543252637483009","JZ#7525","17-Mar-19 04:16 AM","","https://cdn.discordapp.com/attachments/395684767686983690/556662005830778890/unknown.png",""
"178543252637483009","JZ#7525","17-Mar-19 04:16 AM","Thanks in advance","",""
"399021249667399722","harbar20#9389","17-Mar-19 08:09 PM","so","",""
"399021249667399722","harbar20#9389","17-Mar-19 08:09 PM","i forget what this problem is about lol","",""
"399021249667399722","harbar20#9389","17-Mar-19 08:09 PM","@JZ what do you EXPECT to happen?","",""
"393854278764068875","curiouskiwi#1671","17-Mar-19 08:14 PM","the min and max should be the index values, not the values in the actual array.","",""
"178543252637483009","JZ#7525","18-Mar-19 12:30 AM","what do you mean?","",""
"178543252637483009","JZ#7525","18-Mar-19 12:30 AM","hmm like how does that work","",""
"178543252637483009","JZ#7525","18-Mar-19 12:31 AM","so the midpoint will become (values[max] + values[min]) / 2","",""
"178543252637483009","JZ#7525","18-Mar-19 12:36 AM","This is the problem","",""
"178543252637483009","JZ#7525","18-Mar-19 12:36 AM","https://docs.cs50.net/problems/find/more/find.html","",""
"469756465863983124","Fer#1196","18-Mar-19 12:36 AM","```javascript 
const x = 12;   ```","",""
"178543252637483009","JZ#7525","18-Mar-19 12:36 AM","?","",""
"178543252637483009","JZ#7525","18-Mar-19 12:37 AM","@Fer I'm confused what is that for?","",""
"469756465863983124","Fer#1196","18-Mar-19 12:37 AM","Missclick, srry :/","",""
"178543252637483009","JZ#7525","18-Mar-19 12:37 AM","oh","",""
"178543252637483009","JZ#7525","18-Mar-19 12:37 AM","ok","",""
"393854278764068875","curiouskiwi#1671","18-Mar-19 12:54 AM","@JZ your screenshot was showing 27 and 29 and a mid of 28.   But when calculating the mid/max of the array, it is the index values that are important, not the actual numbers in the array.  (it's only once you find the right ""mid"" index value that you then compare the value at that point in the array to the value you are searching for.","",""
"393854278764068875","curiouskiwi#1671","18-Mar-19 12:55 AM","so if you have an array {10, 20, 30, 40}, then min is 0 and max is 3 ...","",""
"178543252637483009","JZ#7525","18-Mar-19 12:56 AM","Ohhh tysm!","",""
"178543252637483009","JZ#7525","18-Mar-19 12:56 AM","I think I did it differently in my code","",""
"266971325254467584","Berky_Ross#6951","23-Jun-19 11:32 AM","hello?","",""
"234679095378706433","Blauelf#6622","23-Jun-19 02:12 PM","@Berky_Ross Specific question on the ""find"" problem?","",""
